flavor_id,strain_id,name,type,rating,strain_flavor_id,name
9,3997,critical-widow,hybrid,4.3,1309,pungent
8,3997,critical-widow,hybrid,4.3,1310,sweet
47,3998,critters-cookies,hybrid,3.5,1311,lemon
33,3998,critters-cookies,hybrid,3.5,1312,earthy
9,3998,critters-cookies,hybrid,3.5,1313,pungent
8,4000,crosswalker,indica,4.4,1314,sweet
6,4000,crosswalker,indica,4.4,1315,blueberry
36,4000,crosswalker,indica,4.4,1316,pine
36,4001,crouching-tiger-hidden-alien,indica,4.8,1317,pine
31,4001,crouching-tiger-hidden-alien,indica,4.8,1318,spicy/herbal
33,4001,crouching-tiger-hidden-alien,indica,4.8,1319,earthy
42,4002,crown-og,indica,4.7,1320,diesel
33,4002,crown-og,indica,4.7,1321,earthy
22,4002,crown-og,indica,4.7,1322,pepper
8,4003,crown-royale,indica,4.7,1323,sweet
39,4003,crown-royale,indica,4.7,1324,flowery
28,4003,crown-royale,indica,4.7,1325,berry
8,4004,crypt,hybrid,4.4,1326,sweet
10,4004,crypt,hybrid,4.4,1327,cheese
9,4004,crypt,hybrid,4.4,1328,pungent
39,4005,crystal-coma,sativa,4.6,1329,flowery
33,4005,crystal-coma,sativa,4.6,1330,earthy
3,4005,crystal-coma,sativa,4.6,1331,citrus
42,4006,crystal-gayle,hybrid,4.4,1332,diesel
33,4006,crystal-gayle,hybrid,4.4,1333,earthy
18,4006,crystal-gayle,hybrid,4.4,1334,skunk
28,4007,crystalberry,indica,4.5,1335,berry
6,4007,crystalberry,indica,4.5,1336,blueberry
17,4007,crystalberry,indica,4.5,1337,grape
33,4008,cuvee,indica,4.5,1338,earthy
17,4008,cuvee,indica,4.5,1339,grape
28,4008,cuvee,indica,4.5,1340,berry
6,4010,dj-short-blueberry,indica,4.4,1341,blueberry
8,4010,dj-short-blueberry,indica,4.4,1342,sweet
28,4010,dj-short-blueberry,indica,4.4,1343,berry
10,4011,dairy-queen,hybrid,4.4,1344,cheese
8,4011,dairy-queen,hybrid,4.4,1345,sweet
33,4011,dairy-queen,hybrid,4.4,1346,earthy
33,4012,dakini-kush,indica,4.5,1347,earthy
48,4012,dakini-kush,indica,4.5,1348,coffee
31,4012,dakini-kush,indica,4.5,1349,spicy/herbal
8,4013,damn-sour,sativa,4,1350,sweet
33,4013,damn-sour,sativa,4,1351,earthy
44,4013,damn-sour,sativa,4,1352,ammonia
31,4014,damnesia,hybrid,4.2,1353,spicy/herbal
22,4014,damnesia,hybrid,4.2,1354,pepper
33,4014,damnesia,hybrid,4.2,1355,earthy
33,4015,dance-world,sativa,4.6,1356,earthy
3,4015,dance-world,sativa,4.6,1357,citrus
31,4015,dance-world,sativa,4.6,1358,spicy/herbal
33,4016,dancehall,hybrid,4.6,1359,earthy
3,4016,dancehall,hybrid,4.6,1360,citrus
39,4016,dancehall,hybrid,4.6,1361,flowery
43,4017,dank-schrader,indica,4.9,1362,tropical
36,4017,dank-schrader,indica,4.9,1363,pine
33,4017,dank-schrader,indica,4.9,1364,earthy
42,4018,dank-sinatra,hybrid,5,1365,diesel
28,4018,dank-sinatra,hybrid,5,1366,berry
43,4018,dank-sinatra,hybrid,5,1367,tropical
8,4019,double-d,indica,4.3,1368,sweet
9,4019,double-d,indica,4.3,1369,pungent
18,4019,double-d,indica,4.3,1370,skunk
28,4020,dark-side-of-the-moon,indica,4.6,1371,berry
33,4020,dark-side-of-the-moon,indica,4.6,1372,earthy
31,4020,dark-side-of-the-moon,indica,4.6,1373,spicy/herbal
33,4021,dark-star,indica,4.4,1374,earthy
9,4021,dark-star,indica,4.4,1375,pungent
18,4021,dark-star,indica,4.4,1376,skunk
47,4022,darkside-og,indica,4.6,1377,lemon
3,4022,darkside-og,indica,4.6,1378,citrus
33,4022,darkside-og,indica,4.6,1379,earthy
33,4023,darth-vader-og,indica,4.4,1380,earthy
36,4023,darth-vader-og,indica,4.4,1381,pine
17,4023,darth-vader-og,indica,4.4,1382,grape
33,4024,deadhead-og,hybrid,4.4,1383,earthy
36,4024,deadhead-og,hybrid,4.4,1384,pine
42,4024,deadhead-og,hybrid,4.4,1385,diesel
28,4025,deadwood,indica,3.9,1386,berry
21,4025,deadwood,indica,3.9,1387,lavender
33,4025,deadwood,indica,3.9,1388,earthy
33,4026,death-bubba,indica,4.7,1389,earthy
9,4026,death-bubba,indica,4.7,1390,pungent
8,4026,death-bubba,indica,4.7,1391,sweet
33,4027,death-star,indica,4.6,1392,earthy
42,4027,death-star,indica,4.6,1393,diesel
9,4027,death-star,indica,4.6,1394,pungent
42,4028,deathstar-og,indica,4.6,1395,diesel
33,4028,deathstar-og,indica,4.6,1396,earthy
18,4028,deathstar-og,indica,4.6,1397,skunk
10,4029,deep-cheese,hybrid,4.3,1398,cheese
9,4029,deep-cheese,hybrid,4.3,1399,pungent
18,4029,deep-cheese,hybrid,4.3,1400,skunk
40,4030,deep-chunk,indica,4.3,1401,plum
33,4030,deep-chunk,indica,4.3,1402,earthy
44,4030,deep-chunk,indica,4.3,1403,ammonia
17,4031,deep-purple,indica,3.9,1404,grape
33,4031,deep-purple,indica,3.9,1405,earthy
8,4031,deep-purple,indica,3.9,1406,sweet
9,4032,deep-sleep,indica,4.5,1407,pungent
33,4032,deep-sleep,indica,4.5,1408,earthy
8,4032,deep-sleep,indica,4.5,1409,sweet
3,4033,delahaze,sativa,4.5,1410,citrus
23,4033,delahaze,sativa,4.5,1411,mango
8,4033,delahaze,sativa,4.5,1412,sweet
8,4034,denver-maple,indica,4.4,1413,sweet
33,4034,denver-maple,indica,4.4,1414,earthy
36,4034,denver-maple,indica,4.4,1415,pine
21,4035,destroyer,sativa,4.9,1416,lavender
44,4035,destroyer,sativa,4.9,1417,ammonia
8,4035,destroyer,sativa,4.9,1418,sweet
31,4036,devil-fruit,indica,4.4,1419,spicy/herbal
22,4036,devil-fruit,indica,4.4,1420,pepper
8,4036,devil-fruit,indica,4.4,1421,sweet
8,4037,diablo,indica,4.1,1422,sweet
33,4037,diablo,indica,4.1,1423,earthy
31,4037,diablo,indica,4.1,1424,spicy/herbal
8,4037,diablo,indica,4.1,1425,sweet
33,4037,diablo,indica,4.1,1426,earthy
31,4037,diablo,indica,4.1,1427,spicy/herbal
33,4039,diamond-og,indica,4.5,1428,earthy
31,4039,diamond-og,indica,4.5,1429,spicy/herbal
36,4039,diamond-og,indica,4.5,1430,pine
8,4040,diesel-duff,hybrid,3.8,1431,sweet
39,4040,diesel-duff,hybrid,3.8,1432,flowery
1,4040,diesel-duff,hybrid,3.8,1433,honey
33,4041,digweed,indica,3.9,1434,earthy
18,4041,digweed,indica,3.9,1435,skunk
31,4041,digweed,indica,3.9,1436,spicy/herbal
43,4042,dinachem,hybrid,4.7,1437,tropical
9,4042,dinachem,hybrid,4.7,1438,pungent
33,4042,dinachem,hybrid,4.7,1439,earthy
3,4043,dirty-girl,sativa,4.5,1440,citrus
8,4043,dirty-girl,sativa,4.5,1441,sweet
47,4043,dirty-girl,sativa,4.5,1442,lemon
31,4044,dirty-old-bastard,indica,5,1443,spicy/herbal
39,4044,dirty-old-bastard,indica,5,1444,flowery
8,4045,dizzy-og,hybrid,5,1445,sweet
9,4045,dizzy-og,hybrid,5,1446,pungent
31,4045,dizzy-og,hybrid,5,1447,spicy/herbal
8,4046,django,sativa,4.6,1448,sweet
39,4046,django,sativa,4.6,1449,flowery
33,4046,django,sativa,4.6,1450,earthy
33,4047,do-si-dos,indica,4.8,1451,earthy
8,4047,do-si-dos,indica,4.8,1452,sweet
9,4047,do-si-dos,indica,4.8,1453,pungent
33,4047,do-si-dos,indica,4.8,1454,earthy
8,4047,do-si-dos,indica,4.8,1455,sweet
9,4047,do-si-dos,indica,4.8,1456,pungent
8,4049,doctor-doctor,sativa,5,1457,sweet
34,4049,doctor-doctor,sativa,5,1458,strawberry
3,4049,doctor-doctor,sativa,5,1459,citrus
33,4050,dogwalker-og,hybrid,4.7,1460,earthy
18,4050,dogwalker-og,hybrid,4.7,1461,skunk
9,4050,dogwalker-og,hybrid,4.7,1462,pungent
8,4051,dolla-sign-og-kush,indica,5,1463,sweet
39,4051,dolla-sign-og-kush,indica,5,1464,flowery
9,4051,dolla-sign-og-kush,indica,5,1465,pungent
3,4053,donna-og,hybrid,4.6,1466,citrus
9,4053,donna-og,hybrid,4.6,1467,pungent
8,4053,donna-og,hybrid,4.6,1468,sweet
8,4054,doox,sativa,4.4,1469,sweet
3,4054,doox,sativa,4.4,1470,citrus
12,4054,doox,sativa,4.4,1471,lime
44,4055,dorit,indica,4.4,1472,ammonia
31,4055,dorit,indica,4.4,1473,spicy/herbal
2,4055,dorit,indica,4.4,1474,minty
42,4056,double-diesel,sativa,4.2,1475,diesel
12,4056,double-diesel,sativa,4.2,1476,lime
3,4056,double-diesel,sativa,4.2,1477,citrus
8,4057,double-dream,hybrid,4.5,1478,sweet
33,4057,double-dream,hybrid,4.5,1479,earthy
28,4057,double-dream,hybrid,4.5,1480,berry
37,4058,double-dutch,hybrid,4.3,1481,tar
33,4058,double-dutch,hybrid,4.3,1482,earthy
8,4058,double-dutch,hybrid,4.3,1483,sweet
2,4059,double-mint,indica,5,1484,minty
15,4059,double-mint,indica,5,1485,mint
47,4059,double-mint,indica,5,1486,lemon
33,4060,double-og,indica,4.6,1487,earthy
42,4060,double-og,indica,4.6,1488,diesel
18,4060,double-og,indica,4.6,1489,skunk
33,4061,double-purple-doja,indica,4.7,1490,earthy
17,4061,double-purple-doja,indica,4.7,1491,grape
9,4061,double-purple-doja,indica,4.7,1492,pungent
3,4062,double-tangie-banana,hybrid,4.4,1493,citrus
8,4062,double-tangie-banana,hybrid,4.4,1494,sweet
20,4062,double-tangie-banana,hybrid,4.4,1495,orange
26,4064,dream-beaver,sativa,4.7,1496,pineapple
45,4064,dream-beaver,sativa,4.7,1497,woody
31,4064,dream-beaver,sativa,4.7,1498,spicy/herbal
28,4065,dream-berry,indica,4.5,1499,berry
3,4065,dream-berry,indica,4.5,1500,citrus
42,4065,dream-berry,indica,4.5,1501,diesel
31,4066,dream-lotus,hybrid,4.3,1502,spicy/herbal
45,4066,dream-lotus,hybrid,4.3,1503,woody
11,4066,dream-lotus,hybrid,4.3,1504,tea
3,4067,dream-queen,hybrid,4.3,1505,citrus
8,4067,dream-queen,hybrid,4.3,1506,sweet
33,4067,dream-queen,hybrid,4.3,1507,earthy
33,4068,dream-star,hybrid,4.8,1508,earthy
45,4068,dream-star,hybrid,4.8,1509,woody
8,4068,dream-star,hybrid,4.8,1510,sweet
8,4069,drizella,sativa,4.8,1511,sweet
33,4069,drizella,sativa,4.8,1512,earthy
9,4069,drizella,sativa,4.8,1513,pungent
8,4070,duke-nukem,hybrid,4.4,1514,sweet
9,4070,duke-nukem,hybrid,4.4,1515,pungent
33,4070,duke-nukem,hybrid,4.4,1516,earthy
36,4071,durban-berry,hybrid,4.6,1517,pine
3,4071,durban-berry,hybrid,4.6,1518,citrus
47,4071,durban-berry,hybrid,4.6,1519,lemon
10,4072,durban-cheese,hybrid,4.2,1520,cheese
10,4072,durban-cheese,hybrid,4.2,1521,cheese
33,4072,durban-cheese,hybrid,4.2,1522,earthy
8,4073,durban-cookies,sativa,4.5,1523,sweet
33,4073,durban-cookies,sativa,4.5,1524,earthy
45,4073,durban-cookies,sativa,4.5,1525,woody
33,4074,durban-poison,sativa,4.4,1526,earthy
8,4074,durban-poison,sativa,4.4,1527,sweet
36,4074,durban-poison,sativa,4.4,1528,pine
2,4075,durga-mata,indica,4.9,1529,minty
33,4075,durga-mata,indica,4.9,1530,earthy
3,4075,durga-mata,indica,4.9,1531,citrus
31,4076,dutch-crunch,hybrid,4.2,1532,spicy/herbal
22,4076,dutch-crunch,hybrid,4.2,1533,pepper
3,4076,dutch-crunch,hybrid,4.2,1534,citrus
3,4077,dutch-dragon,sativa,4.5,1535,citrus
8,4077,dutch-dragon,sativa,4.5,1536,sweet
15,4077,dutch-dragon,sativa,4.5,1537,mint
3,4078,dutch-hawaiian,sativa,4.3,1538,citrus
8,4078,dutch-hawaiian,sativa,4.3,1539,sweet
43,4078,dutch-hawaiian,sativa,4.3,1540,tropical
3,4079,dutch-haze,sativa,4,1541,citrus
33,4079,dutch-haze,sativa,4,1542,earthy
48,4080,dutch-kush,indica,3.9,1543,coffee
28,4080,dutch-kush,indica,3.9,1544,berry
39,4080,dutch-kush,indica,3.9,1545,flowery
8,4081,dutch-queen,hybrid,4.4,1546,sweet
33,4081,dutch-queen,hybrid,4.4,1547,earthy
9,4081,dutch-queen,hybrid,4.4,1548,pungent
8,4082,dutch-treat,hybrid,4.3,1549,sweet
36,4082,dutch-treat,hybrid,4.3,1550,pine
33,4082,dutch-treat,hybrid,4.3,1551,earthy
3,4083,dynamite,indica,4.4,1552,citrus
4,4083,dynamite,indica,4.4,1553,grapefruit
33,4083,dynamite,indica,4.4,1554,earthy
3,4084,early-girl,indica,3.8,1555,citrus
33,4084,early-girl,indica,3.8,1556,earthy
36,4084,early-girl,indica,3.8,1557,pine
8,4085,early-pearl,sativa,3.9,1558,sweet
33,4085,early-pearl,sativa,3.9,1559,earthy
11,4085,early-pearl,sativa,3.9,1560,tea
39,4086,early-skunk,hybrid,4.1,1561,flowery
18,4086,early-skunk,hybrid,4.1,1562,skunk
33,4086,early-skunk,hybrid,4.1,1563,earthy
33,4087,earth-og,hybrid,4.2,1564,earthy
31,4087,earth-og,hybrid,4.2,1565,spicy/herbal
36,4087,earth-og,hybrid,4.2,1566,pine
45,4088,earthquake,hybrid,4.5,1567,woody
36,4088,earthquake,hybrid,4.5,1568,pine
33,4088,earthquake,hybrid,4.5,1569,earthy
42,4089,east-coast-alien,sativa,4.4,1570,diesel
33,4089,east-coast-alien,sativa,4.4,1571,earthy
31,4089,east-coast-alien,sativa,4.4,1572,spicy/herbal
42,4090,east-coast-sour-diesel,sativa,4.3,1573,diesel
9,4090,east-coast-sour-diesel,sativa,4.3,1574,pungent
47,4090,east-coast-sour-diesel,sativa,4.3,1575,lemon
33,4091,eastern-european,indica,5,1576,earthy
45,4091,eastern-european,indica,5,1577,woody
36,4091,eastern-european,indica,5,1578,pine
47,4092,easy-bud,hybrid,4.7,1579,lemon
18,4092,easy-bud,hybrid,4.7,1580,skunk
31,4092,easy-bud,hybrid,4.7,1581,spicy/herbal
3,4093,ecto-cooler,hybrid,4.4,1582,citrus
33,4093,ecto-cooler,hybrid,4.4,1583,earthy
16,4093,ecto-cooler,hybrid,4.4,1584,chemical
33,4094,ed-rosenthal-super-bud,hybrid,4.3,1585,earthy
36,4094,ed-rosenthal-super-bud,hybrid,4.3,1586,pine
3,4094,ed-rosenthal-super-bud,hybrid,4.3,1587,citrus
8,4095,edelweiss,indica,4.1,1588,sweet
12,4095,edelweiss,indica,4.1,1589,lime
33,4095,edelweiss,indica,4.1,1590,earthy
33,4096,el-chapo-og,indica,4.7,1591,earthy
39,4096,el-chapo-og,indica,4.7,1592,flowery
9,4096,el-chapo-og,indica,4.7,1593,pungent
33,4097,el-jeffe,indica,4.7,1594,earthy
9,4097,el-jeffe,indica,4.7,1595,pungent
36,4097,el-jeffe,indica,4.7,1596,pine
33,4098,el-nino,hybrid,3.8,1597,earthy
45,4098,el-nino,hybrid,3.8,1598,woody
31,4098,el-nino,hybrid,3.8,1599,spicy/herbal
33,4099,el-na,hybrid,5,1600,earthy
9,4099,el-na,hybrid,5,1601,pungent
36,4099,el-na,hybrid,5,1602,pine
28,4100,elderberry-kush,hybrid,4.1,1603,berry
45,4100,elderberry-kush,hybrid,4.1,1604,woody
33,4100,elderberry-kush,hybrid,4.1,1605,earthy
33,4101,electric-black-mamba,indica,5,1606,earthy
36,4101,electric-black-mamba,indica,5,1607,pine
47,4102,electric-lemon-g,sativa,4.2,1608,lemon
3,4102,electric-lemon-g,sativa,4.2,1609,citrus
12,4102,electric-lemon-g,sativa,4.2,1610,lime
8,4103,elephant,sativa,4,1611,sweet
33,4103,elephant,sativa,4,1612,earthy
43,4103,elephant,sativa,4,1613,tropical
8,4104,elphinstone,sativa,4.5,1614,sweet
18,4104,elphinstone,sativa,4.5,1615,skunk
43,4104,elphinstone,sativa,4.5,1616,tropical
8,4105,elvis,hybrid,4.6,1617,sweet
33,4105,elvis,hybrid,4.6,1618,earthy
39,4105,elvis,hybrid,4.6,1619,flowery
33,4106,emerald-jack,sativa,4.4,1620,earthy
17,4106,emerald-jack,sativa,4.4,1621,grape
36,4106,emerald-jack,sativa,4.4,1622,pine
33,4107,emerald-og,indica,4.7,1623,earthy
3,4107,emerald-og,indica,4.7,1624,citrus
45,4107,emerald-og,indica,4.7,1625,woody
31,4108,enemy-of-the-state,indica,4.1,1626,spicy/herbal
24,4108,enemy-of-the-state,indica,4.1,1627,tree
27,4108,enemy-of-the-state,indica,4.1,1628,fruit
33,4108,enemy-of-the-state,indica,4.1,1629,earthy
3,4109,enigma,indica,4.6,1630,citrus
9,4109,enigma,indica,4.6,1631,pungent
39,4109,enigma,indica,4.6,1632,flowery
33,4110,eran-almog,indica,4.3,1633,earthy
3,4110,eran-almog,indica,4.3,1634,citrus
45,4110,eran-almog,indica,4.3,1635,woody
39,4112,erez,indica,4.3,1636,flowery
28,4112,erez,indica,4.3,1637,berry
6,4112,erez,indica,4.3,1638,blueberry
33,4114,euphoria,sativa,4.3,1639,earthy
18,4114,euphoria,sativa,4.3,1640,skunk
8,4114,euphoria,sativa,4.3,1641,sweet
8,4115,eugene-cream,hybrid,4.6,1642,sweet
33,4115,eugene-cream,hybrid,4.6,1643,earthy
41,4115,eugene-cream,hybrid,4.6,1644,butter
33,4116,everlast,indica,4.6,1645,earthy
18,4116,everlast,indica,4.6,1646,skunk
39,4116,everlast,indica,4.6,1647,flowery
33,4117,ewok,hybrid,4.6,1648,earthy
45,4117,ewok,hybrid,4.6,1649,woody
9,4117,ewok,hybrid,4.6,1650,pungent
10,4118,exodus-cheese,hybrid,4.3,1651,cheese
3,4118,exodus-cheese,hybrid,4.3,1652,citrus
6,4118,exodus-cheese,hybrid,4.3,1653,blueberry
41,4119,extreme-cream,indica,4.8,1654,butter
8,4119,extreme-cream,indica,4.8,1655,sweet
33,4119,extreme-cream,indica,4.8,1656,earthy
12,4120,extreme-og,indica,4.9,1657,lime
33,4120,extreme-og,indica,4.9,1658,earthy
9,4120,extreme-og,indica,4.9,1659,pungent
9,4121,face-off-og,indica,4.8,1660,pungent
8,4121,face-off-og,indica,4.8,1661,sweet
33,4121,face-off-og,indica,4.8,1662,earthy
33,4122,fallen-angel,indica,5,1663,earthy
35,4122,fallen-angel,indica,5,1664,sage
8,4122,fallen-angel,indica,5,1665,sweet
28,4123,fat-purple,indica,4.7,1666,berry
17,4123,fat-purple,indica,4.7,1667,grape
8,4123,fat-purple,indica,4.7,1668,sweet
34,4124,faygo-red-pop,indica,4.8,1669,strawberry
31,4124,faygo-red-pop,indica,4.8,1670,spicy/herbal
35,4124,faygo-red-pop,indica,4.8,1671,sage
33,4126,fire-alien-kush,hybrid,4.5,1672,earthy
45,4126,fire-alien-kush,hybrid,4.5,1673,woody
31,4126,fire-alien-kush,hybrid,4.5,1674,spicy/herbal
31,4127,fire-alien-strawberry,hybrid,4,1675,spicy/herbal
34,4127,fire-alien-strawberry,hybrid,4,1676,strawberry
33,4127,fire-alien-strawberry,hybrid,4,1677,earthy
8,4128,fire-haze,sativa,4.2,1678,sweet
28,4128,fire-haze,sativa,4.2,1679,berry
33,4128,fire-haze,sativa,4.2,1680,earthy
33,4129,fire-og,hybrid,4.4,1681,earthy
3,4129,fire-og,hybrid,4.4,1682,citrus
47,4129,fire-og,hybrid,4.4,1683,lemon
36,4130,firewalker-og,sativa,4.3,1684,pine
45,4130,firewalker-og,sativa,4.3,1685,woody
3,4130,firewalker-og,sativa,4.3,1686,citrus
31,4132,flaming-cookies,indica,4.2,1687,spicy/herbal
8,4132,flaming-cookies,indica,4.2,1688,sweet
42,4132,flaming-cookies,indica,4.2,1689,diesel
8,4133,flo,hybrid,4.2,1690,sweet
33,4133,flo,hybrid,4.2,1691,earthy
39,4133,flo,hybrid,4.2,1692,flowery
47,4134,flo-limone,sativa,4.8,1693,lemon
8,4134,flo-limone,sativa,4.8,1694,sweet
43,4134,flo-limone,sativa,4.8,1695,tropical
39,4135,flo-og,indica,4.6,1696,flowery
33,4135,flo-og,indica,4.6,1697,earthy
9,4135,flo-og,indica,4.6,1698,pungent
39,4135,flo-og,indica,4.6,1699,flowery
33,4135,flo-og,indica,4.6,1700,earthy
9,4135,flo-og,indica,4.6,1701,pungent
8,4137,flowerbomb-kush,indica,4.6,1702,sweet
33,4137,flowerbomb-kush,indica,4.6,1703,earthy
3,4137,flowerbomb-kush,indica,4.6,1704,citrus
33,4138,fortune-cookies,hybrid,4.6,1705,earthy
1,4138,fortune-cookies,hybrid,4.6,1706,honey
8,4138,fortune-cookies,hybrid,4.6,1707,sweet
22,4139,four-way,indica,5,1708,pepper
8,4139,four-way,indica,5,1709,sweet
1,4139,four-way,indica,5,1710,honey
22,4139,four-way,indica,5,1711,pepper
8,4139,four-way,indica,5,1712,sweet
1,4139,four-way,indica,5,1713,honey
21,4141,frankenstein,indica,4.4,1714,lavender
25,4141,frankenstein,indica,4.4,1715,tobacco
33,4141,frankenstein,indica,4.4,1716,earthy
36,4142,freezeland,indica,3.6,1717,pine
45,4142,freezeland,indica,3.6,1718,woody
33,4142,freezeland,indica,3.6,1719,earthy
47,4143,frida,indica,4.9,1720,lemon
33,4143,frida,indica,4.9,1721,earthy
36,4143,frida,indica,4.9,1722,pine
8,4144,frisian-dew,hybrid,4.2,1723,sweet
3,4144,frisian-dew,hybrid,4.2,1724,citrus
9,4144,frisian-dew,hybrid,4.2,1725,pungent
8,4145,frisian-duck,hybrid,4.4,1726,sweet
3,4145,frisian-duck,hybrid,4.4,1727,citrus
45,4145,frisian-duck,hybrid,4.4,1728,woody
33,4146,frostbite,sativa,4.3,1729,earthy
18,4146,frostbite,sativa,4.3,1730,skunk
28,4146,frostbite,sativa,4.3,1731,berry
33,4147,frosty,indica,4.4,1732,earthy
8,4147,frosty,indica,4.4,1733,sweet
18,4147,frosty,indica,4.4,1734,skunk
8,4148,fruit-punch,sativa,4.6,1735,sweet
28,4148,fruit-punch,sativa,4.6,1736,berry
18,4148,fruit-punch,sativa,4.6,1737,skunk
3,4149,fruity-chronic-juice,indica,4.2,1738,citrus
4,4149,fruity-chronic-juice,indica,4.2,1739,grapefruit
43,4149,fruity-chronic-juice,indica,4.2,1740,tropical
8,4150,fruity-pebbles,hybrid,4.4,1741,sweet
43,4150,fruity-pebbles,hybrid,4.4,1742,tropical
28,4150,fruity-pebbles,hybrid,4.4,1743,berry
8,4151,fruitylicious,indica,4,1744,sweet
6,4151,fruitylicious,indica,4,1745,blueberry
2,4151,fruitylicious,indica,4,1746,minty
33,4152,fucking-incredible,indica,4.3,1747,earthy
9,4152,fucking-incredible,indica,4.3,1748,pungent
45,4152,fucking-incredible,indica,4.3,1749,woody
31,4153,full-moon,sativa,4.9,1750,spicy/herbal
3,4153,full-moon,sativa,4.9,1751,citrus
33,4153,full-moon,sativa,4.9,1752,earthy
28,4154,funfetti,hybrid,4.8,1753,berry
45,4154,funfetti,hybrid,4.8,1754,woody
33,4154,funfetti,hybrid,4.8,1755,earthy
17,4155,funky-monkey,indica,4.4,1756,grape
33,4155,funky-monkey,indica,4.4,1757,earthy
28,4155,funky-monkey,indica,4.4,1758,berry
42,4156,future,hybrid,4.8,1759,diesel
33,4156,future,hybrid,4.8,1760,earthy
3,4156,future,hybrid,4.8,1761,citrus
33,4159,g-13,indica,4.4,1762,earthy
8,4159,g-13,indica,4.4,1763,sweet
45,4159,g-13,indica,4.4,1764,woody
8,4160,g13-diesel,hybrid,4.8,1765,sweet
42,4160,g13-diesel,hybrid,4.8,1766,diesel
18,4160,g13-diesel,hybrid,4.8,1767,skunk
36,4161,g13-haze,hybrid,4.4,1768,pine
8,4161,g13-haze,hybrid,4.4,1769,sweet
33,4161,g13-haze,hybrid,4.4,1770,earthy
39,4162,g13-widow,hybrid,4.8,1771,flowery
33,4162,g13-widow,hybrid,4.8,1772,earthy
12,4162,g13-widow,hybrid,4.8,1773,lime
9,4163,griz-kush,hybrid,4.5,1774,pungent
18,4163,griz-kush,hybrid,4.5,1775,skunk
47,4163,griz-kush,hybrid,4.5,1776,lemon
3,4164,galactic-jack,sativa,4.6,1777,citrus
8,4164,galactic-jack,sativa,4.6,1778,sweet
39,4164,galactic-jack,sativa,4.6,1779,flowery
33,4165,game-changer,hybrid,4.5,1780,earthy
17,4165,game-changer,hybrid,4.5,1781,grape
30,4165,game-changer,hybrid,4.5,1782,apple
36,4166,gandalf-og,indica,4.9,1783,pine
8,4166,gandalf-og,indica,4.9,1784,sweet
17,4166,gandalf-og,indica,4.9,1785,grape
33,4167,garlic-bud,indica,4.1,1786,earthy
45,4167,garlic-bud,indica,4.1,1787,woody
22,4167,garlic-bud,indica,4.1,1788,pepper
8,4168,gelato,hybrid,4.7,1789,sweet
9,4168,gelato,hybrid,4.7,1790,pungent
39,4168,gelato,hybrid,4.7,1791,flowery
3,4169,gemstone,hybrid,4.8,1792,citrus
39,4169,gemstone,hybrid,4.8,1793,flowery
33,4169,gemstone,hybrid,4.8,1794,earthy
8,4170,ghost-og,hybrid,4.5,1795,sweet
3,4170,ghost-og,hybrid,4.5,1796,citrus
33,4170,ghost-og,hybrid,4.5,1797,earthy
9,4171,ghost-og-moonshine,indica,4.8,1798,pungent
18,4171,ghost-og-moonshine,indica,4.8,1799,skunk
36,4171,ghost-og-moonshine,indica,4.8,1800,pine
33,4172,ghost-ship,indica,4,1801,earthy
9,4172,ghost-ship,indica,4,1802,pungent
18,4172,ghost-ship,indica,4,1803,skunk
8,4173,gigabud,indica,4.4,1804,sweet
31,4173,gigabud,indica,4.4,1805,spicy/herbal
43,4173,gigabud,indica,4.4,1806,tropical
28,4174,ginger-ale,hybrid,4.9,1807,berry
33,4174,ginger-ale,hybrid,4.9,1808,earthy
42,4174,ginger-ale,hybrid,4.9,1809,diesel
8,4175,glass-slipper,hybrid,4.3,1810,sweet
33,4175,glass-slipper,hybrid,4.3,1811,earthy
39,4175,glass-slipper,hybrid,4.3,1812,flowery
33,4176,go-time,hybrid,4.3,1813,earthy
45,4176,go-time,hybrid,4.3,1814,woody
11,4176,go-time,hybrid,4.3,1815,tea
28,4177,gobbilygoo,indica,4.5,1816,berry
17,4177,gobbilygoo,indica,4.5,1817,grape
21,4177,gobbilygoo,indica,4.5,1818,lavender
31,4178,gobbstopper,indica,4.5,1819,spicy/herbal
8,4178,gobbstopper,indica,4.5,1820,sweet
28,4178,gobbstopper,indica,4.5,1821,berry
9,4179,god-bud,indica,4.3,1822,pungent
33,4179,god-bud,indica,4.3,1823,earthy
8,4179,god-bud,indica,4.3,1824,sweet
33,4180,godberry,indica,4.6,1825,earthy
28,4180,godberry,indica,4.6,1826,berry
6,4180,godberry,indica,4.6,1827,blueberry
33,4181,godfather-og,indica,4.6,1828,earthy
36,4181,godfather-og,indica,4.6,1829,pine
31,4181,godfather-og,indica,4.6,1830,spicy/herbal
28,4182,godfather-purple-kush,indica,4.3,1831,berry
31,4182,godfather-purple-kush,indica,4.3,1832,spicy/herbal
9,4182,godfather-purple-kush,indica,4.3,1833,pungent
33,4183,godzilla,indica,4.3,1834,earthy
39,4183,godzilla,indica,4.3,1835,flowery
45,4183,godzilla,indica,4.3,1836,woody
8,4184,goji-og,hybrid,4.5,1837,sweet
28,4184,goji-og,hybrid,4.5,1838,berry
3,4184,goji-og,hybrid,4.5,1839,citrus
15,4185,goldberry,indica,4.5,1840,mint
33,4185,goldberry,indica,4.5,1841,earthy
45,4185,goldberry,indica,4.5,1842,woody
